"DIA","SEM_COMPROMISSO","DURACAO_DIA","INICIO","FIM","DURACAO_COMPROMISSO","TITULO","LOCAL"
"30-03-2020","Não","350","11:00","11:45","45","""Braga Netto, Ministro-Chefe da Casa Civil da Presidência da República; Luiz Eduardo Ramos, Ministro-Chefe da Secretaria de Governo da Presidência da República; e General Douglas Bassoli, Secretário-Executivo do Gabinete de Segurança Institucional da Presidência da República""","""Palácio do Planalto"""
"30-03-2020","Não","350","11:45","12:00","15","""Darcísio Perondi, Ex-Deputado Federal""","""Palácio do Planalto"""
"30-03-2020","Não","350","12:00","12:15","15","""Marcelo Sampaio, Secretário-Executivo do Ministério da Infraestrutura""","""Palácio do Planalto"""
"30-03-2020","Não","350","12:15","12:30","15","""Alexandre Ramagem, Diretor-Geral da Agência Brasileira de Inteligência – ABIN""","""Palácio do Planalto"""
"30-03-2020","Não","350","14:00","15:20","80","""Paulo Guedes, Ministro de Estado da Economia; Tarcísio Gomes de Freitas, Ministro de Estado da Infraestrutura; e Luiz Eduardo Ramos, Ministro-Chefe da Secretaria de Governo da Presidência da República""","""Palácio do Planalto"""
"30-03-2020","Não","350","15:30","15:45","15","""Deputado Giacobo (PL/PR)""","""Palácio do Planalto"""
"30-03-2020","Não","350","15:50","16:05","15","""Marcelo Álvaro Antônio, Ministro de Estado do Turismo; e Gilson Machado, Presidente da Embratur""","""Palácio do Planalto"""
"30-03-2020","Não","350","16:05","16:45","40","""Sergio Moro, Ministro de Estado da Justiça e Segurança Pública""","""Palácio do Planalto"""
"30-03-2020","Não","350","16:45","17:00","15","""Luiz Eduardo Ramos, Ministro-Chefe da Secretaria de Governo da Presidência da República""","""Palácio do Planalto"""
"30-03-2020","Não","350","17:10","18:00","50","""Paulo Guedes, Ministro de Estado da Economia""","""Palácio do Planalto"""
"30-03-2020","Não","350","20:15","21:00","45","""Jorge Antonio de Oliveira, Ministro-Chefe da Secretaria-Geral da Presidência da República""","""Palácio da Alvorada"""
