"DIA","SEM_COMPROMISSO","DURACAO_DIA","INICIO","FIM","DURACAO_COMPROMISSO","TITULO","LOCAL"
"04-03-2020","Não","370","08:00","09:35","95","""Café da manhã com a Bancada do Partido Social Democrático - PSD""","""Palácio da Alvorada"""
"04-03-2020","Não","370","10:00","10:20","20","""Augusto Heleno, Ministro-Chefe do Gabinete de Segurança Institucional da Presidência da República""","""Palácio do Planalto"""
"04-03-2020","Não","370","10:20","10:50","30","""Braga Netto, Ministro-Chefe da Casa Civil da Presidência da República; Ernesto Araújo, Ministro de Estado das Relações Exteriores; e Salim Mattar, Secretário Especial de Desestatização, Desinvestimento e Mercados do Ministério da Economia""","""Palácio do Planalto"""
"04-03-2020","Não","370","11:00","12:00","60","""Cerimônia de Posse da Secretária Especial da Cultura do Ministério do Turismo, Regina Duarte""","""Palácio do Planalto"""
"04-03-2020","Não","370","14:00","14:30","30","""Deputado Pr. Marco Feliciano (PODEMOS/SP), Vice-Líder do Governo no Congresso Nacional""","""Palácio do Planalto"""
"04-03-2020","Não","370","15:00","15:40","40","""Sérgio Massa, Presidente da Câmara dos Deputados da Argentina; Rodrigo Maia, Presidente da Câmara dos Deputados; e Ernesto Araújo, Ministro de Estado das Relações Exteriores""","""Palácio do Planalto"""
"04-03-2020","Não","370","15:40","16:00","20","""Luiz Eduardo Ramos, Ministro-Chefe da Secretaria de Governo da Presidência da República; Romeu Zema Neto, Governador do estado de Minas Gerais; e Deputado Eros Biondini (PROS/MG)""","""Palácio do Planalto"""
"04-03-2020","Não","370","16:00","16:40","40","""Solenidade de Lançamento do Agenda + Brasil""","""Palácio do Planalto"""
"04-03-2020","Não","370","17:00","17:15","15","""Deputado Osmar Terra (MDB/RS)""","""Palácio do Planalto"""
"04-03-2020","Não","370","17:15","17:35","20","""Abraham Weintraub, Ministro de Estado da Educação""","""Palácio do Planalto"""
