"DIA","SEM_COMPROMISSO","DURACAO_DIA","INICIO","FIM","DURACAO_COMPROMISSO","TITULO","LOCAL"
"15-03-2019","Não","480","08:00","09:05","65","""Onyx Lorenzoni, Ministro-Chefe da Casa Civil da Presidência da República; Floriano Peixoto, Ministro-Chefe da Secretaria-Geral da Presidência da República, e Augusto Heleno, Ministro-Chefe do Gabinete de Segurança Institucional da Presidência da República""","""Palácio do Planalto"""
"15-03-2019","Não","480","09:05","09:45","40","""Augusto Heleno, Ministro-Chefe do Gabinete de Segurança Institucional da Presidência da República, e Franklimberg Ribeiro de Freitas, Presidente da Fundação Nacional do Índio""","""Palácio do Planalto"""
"15-03-2019","Não","480","09:50","10:10","20","""Onyx Lorenzoni, Ministro de Estado Chefe da Casa Civil da Presidência da República""","""Palácio do Planalto"""
"15-03-2019","Não","480","10:10","10:50","40","""Onyx Lorenzoni, Ministro de Estado Chefe da Casa Civil da Presidência da República; Tereza Cristina, Ministra da Agricultura, Pecuária e Abastecimento; Deputado Arnaldo Jardim (PPS/SP) e Evandro Gussi, Diretor-Presidente da União da Indústria de Cana-de-Açúcar (UNICA)""","""Palácio do Planalto"""
"15-03-2019","Não","480","10:50","11:20","30","""Ernesto Araújo, Ministro de Estado das Relações Exteriores, e Yossi Shelley, Embaixador de Israel no Brasil""","""Palácio do Planalto"""
"15-03-2019","Não","480","11:20","12:00","40","""Onyx Lorenzoni, Ministro-Chefe da Casa Civil da Presidência da República, e Deputado Major Vitor Hugo (PSL/GO), Líder do Governo na Câmara""","""Palácio do Planalto"""
"15-03-2019","Não","480","11:25","11:35","10","""Deputado Felipe Francischini (PSL/PR)""","""Palácio do Planalto"""
"15-03-2019","Não","480","14:10","14:30","20","""Wanderson de Paula Sabino e Moisés Felipe Andriola Vitor""","""Palácio do Planalto"""
"15-03-2019","Não","480","15:00","16:20","80","""Onyx Lorenzoni, Ministro-Chefe da Casa Civil da Presidência da República; Sérgio Moro, Ministro de Estado da Justiça e Segurança Pública; Fernando Azevedo, Ministro de Estado da Defesa; Augusto Heleno, Ministro de Estado Chefe do Gabinete de Segurança Institucional da Presidência da República; André Luiz de Almeida, Advogado-Geral da União, e Carlos Massa Ratinho Junior, Governador do estado do Paraná""","""Palácio do Planalto"""
"15-03-2019","Não","480","15:40","15:50","10","""Michelle Bolsonaro, Primeira Dama, e grupo de jovens com deficiência""","""Palácio do Planalto"""
"15-03-2019","Não","480","16:20","16:30","10","""João Batista Brito Pereira, Presidente do Tribunal Superior do Trabalho""","""Palácio do Planalto"""
"15-03-2019","Não","480","16:45","17:15","30","""Sheik Abdullah Bin Zayed Al Nahyan, Ministro dos Negócios Estrangeiros e Cooperação Internacional dos Emirados Árabes Unidos, e Ernesto Araújo, Ministro das Relações Exteriores""","""Palácio do Planalto"""
"15-03-2019","Não","480","17:15","18:00","45","""Ernesto Araújo, Ministro das Relações Exteriores, e Letícia Fatichi Catelani, Diretora de Negócios da ApexBrasil""","""Palácio do Planalto"""
"15-03-2019","Não","480","18:00","18:40","40","""Augusto Heleno, Ministro-Chefe do Gabinete de Segurança Institucional da Presidência da República""","""Palácio do Planalto"""
