"DIA","SEM_COMPROMISSO","DURACAO_DIA","INICIO","FIM","DURACAO_COMPROMISSO","TITULO","LOCAL"
"20-08-2020","Não","335","09:30","10:00","30","""Braga Netto, Ministro-Chefe da Casa Civil da Presidência da República""","""Palácio do Planalto"""
"20-08-2020","Não","335","10:10","10:30","20","""Damares Alves, Ministra de Estado da Mulher, da Família e dos Direitos Humanos""","""Palácio do Planalto"""
"20-08-2020","Não","335","11:00","11:30","30","""Telefonema - Mohamed Irfaan Ali, Presidente da Guiana""","""Palácio do Planalto"""
"20-08-2020","Não","335","11:30","12:00","30","""Luiz Fux, Ministro do Supremo Tribunal Federal""","""Palácio do Planalto"""
"20-08-2020","Não","335","14:00","14:30","30","""Onyx Lorenzoni, Ministro de Estado da Cidadania""","""Palácio do Planalto"""
"20-08-2020","Não","335","14:30","14:40","10","""Braga Netto, Ministro-Chefe da Casa Civil da Presidência da República; Onyx Lorenzoni, Ministro de Estado da Cidadania; e Luiz Eduardo Ramos, Ministro-Chefe da Secretaria de Governo da Presidência da República""","""Palácio do Planalto"""
"20-08-2020","Não","335","14:40","15:05","25","""Onyx Lorenzoni, Ministro de Estado da Cidadania; e Luiz Eduardo Ramos, Ministro-Chefe da Secretaria de Governo da Presidência da República""","""Palácio do Planalto"""
"20-08-2020","Não","335","15:30","16:00","30","""Jorge Antonio de Oliveira, Ministro-Chefe da Secretaria-Geral da Presidência da República""","""Palácio do Planalto"""
"20-08-2020","Não","335","16:00","16:30","30","""Wagner Rosário, Ministro de Estado da Controladoria-Geral da União; e Jorge Antonio de Oliveira, Ministro-Chefe da Secretaria-Geral da Presidência da República""","""Palácio do Planalto"""
"20-08-2020","Não","335","16:30","17:00","30","""Braga Netto, Ministro-Chefe da Casa Civil da Presidência da República; e Fernando Azevedo, Ministro de Estado da Defesa""","""Palácio do Planalto"""
"20-08-2020","Não","335","17:00","18:10","70","""Ricardo Salles, Ministro de Estado do Meio Ambiente""","""Palácio do Planalto"""
