"DIA","SEM_COMPROMISSO","DURACAO_DIA","INICIO","FIM","DURACAO_COMPROMISSO","TITULO","LOCAL"
"05-08-2020","Não","370","10:00","10:30","30","""Luiz Eduardo Ramos, Ministro-Chefe da Secretaria de Governo da Presidência da República""","""Palácio do Planalto"""
"05-08-2020","Não","370","10:45","11:50","65","""Bento Albuquerque, Ministro de Estado de Minas e Energia""","""Brasília/DF"""
"05-08-2020","Não","370","11:55","12:05","10","""Paulo Skaf, Presidente da Federação das Indústrias do estado de São Paulo (FIESP)""","""Palácio do Planalto"""
"05-08-2020","Não","370","12:05","13:45","100","""Deputada Bia Kicis (PSL/DF)""","""Palácio do Planalto"""
"05-08-2020","Não","370","14:15","14:35","20","""Paulo Skaf, Presidente da Federação das Indústrias do estado de São Paulo (FIESP)""","""Palácio do Planalto"""
"05-08-2020","Não","370","14:35","15:00","25","""Fábio Faria, Ministro de Estado das Comunicações; e Marcelo de Carvalho, Vice-Presidente da Rede TV""","""Palácio do Planalto"""
"05-08-2020","Não","370","15:00","15:35","35","""General de Brigada Paulo Roberto Rodrigues Pimentel, Comandante da Academia Militar das Agulhas Negras""","""Palácio do Planalto"""
"05-08-2020","Não","370","16:00","16:35","35","""Damares Alves, Ministra de Estado da Mulher, da Família e dos Direitos Humanos""","""Palácio do Planalto"""
"05-08-2020","Não","370","16:35","17:05","30","""Fernando Azevedo, Ministro de Estado da Defesa""","""Palácio do Planalto"""
"05-08-2020","Não","370","17:05","17:25","20","""Luiz Eduardo Ramos, Ministro-Chefe da Secretaria de Governo da Presidência da República; Senador Jorginho Mello (PL/SC), Vice-Líder do PL no Senado Federal; Deputado Gustinho Ribeiro (SOLIDARIEDADE/SE); e Marco Bertaiolli (PSD/SP)""","""Palácio do Planalto"""
