"DIA","SEM_COMPROMISSO","DURACAO_DIA","INICIO","FIM","DURACAO_COMPROMISSO","TITULO","LOCAL"
"11-08-2020","Não","390","08:40","08:50","10","""Fábio Faria, Ministro de Estado das Comunicações; e Augusto Heleno, Ministro-Chefe do Gabinete de Segurança Institucional da Presidência da República""","""Palácio do Planalto"""
"11-08-2020","Não","390","08:55","09:30","35","""Paulo Guedes, Ministro de Estado da Economia""","""Palácio do Planalto"""
"11-08-2020","Não","390","09:30","10:00","30","""Paulo Guedes, Ministro de Estado da Economia; e Tarcísio Gomes de Freitas, Ministro de Estado da Infraestrutura""","""Palácio do Planalto"""
"11-08-2020","Não","390","11:00","11:30","30","""Ernesto Araújo, Ministro de Estado das Relações Exteriores""","""Palácio do Planalto"""
"11-08-2020","Não","390","11:55","13:35","100","""II Cúpula Presidencial do Pacto de Letícia (videoconferência)""","""Palácio do Planalto"""
"11-08-2020","Não","390","13:50","14:15","25","""Roberval Cardoso da Silva, músico""","""Palácio do Planalto"""
"11-08-2020","Não","390","14:15","14:55","40","""Marcelo Álvaro Antônio, Ministro de Estado do Turismo""","""Palácio do Planalto"""
"11-08-2020","Não","390","15:00","15:30","30","""Deputado Ricardo Barros (PP/PR), Vice-Líder do Governo no Congresso Nacional""","""Palácio do Planalto"""
"11-08-2020","Não","390","16:15","16:45","30","""Paulo Guedes, Ministro de Estado da Economia; e Tarcísio Gomes de Freitas, Ministro de Estado da Infraestrutura""","""Palácio do Planalto"""
"11-08-2020","Não","390","18:00","19:00","60","""Cerimônia de Abertura dos Cursos de Formação Profissional para os cargos de Agente de Polícia Federal, Escrivão de Polícia Federal e Papiloscopista Policial Federal""","""Brasília/DF"""
